Geoname ID;Name;ASCII Name;Alternate Names;Feature Class;Feature Code;Country Code;Country name EN;Country Code 2;Admin1 Code;Admin2 Code;Admin3 Code;Admin4 Code;Population;Elevation;DIgital Elevation Model;Timezone;Modification date;LABEL EN;Coordinates
678704;Dumbrăveni;Dumbraveni;Dumbraveni,Dumbrăveni,Ebesfalva,Elisabethstadt,Erzsebetvaros,Erzsébetváros,Ibasfalau,Ibaşfalău;P;PPLA2;RO;Romania;;33;143806;;;8167;;349;Europe/Bucharest;2020-11-17;Romania;46.23333, 24.56667
678739;Dumbrava;Dumbrava;Baba Nicula,Dumbrava,Dumbrava cu Baba Nicula;P;PPL;RO;Romania;;23;96254;;;1165;;77;Europe/Bucharest;2013-04-21;Romania;47.07578, 27.55174
678747;Dumbrava;Dumbrava;Dumbrava,Gropile;P;PPL;RO;Romania;;04;20607;;;1308;;455;Europe/Bucharest;2013-04-21;Romania;46.30969, 26.89087
678947;Drăgoeşti;Dragoesti;;P;PPLA2;RO;Romania;;39;169547;;;2362;;224;Europe/Bucharest;2012-06-12;Romania;44.81667, 24.3
679230;Dobridor;Dobridor;Dobridor,Dobridoru;P;PPL;RO;Romania;;17;73335;;;1020;;71;Europe/Bucharest;2013-04-21;Romania;44.11866, 23.16969
679297;Doanca;Doanca;;P;PPL;RO;Romania;;29;129460;;;1388;;41;Europe/Bucharest;2013-04-21;Romania;43.8487, 24.64949
679389;Dâmbovicioara;Dambovicioara;Dambovicioara,Dimbovicioara,Dâmbovicioara,Dîmbovicioara;P;PPLA2;RO;Romania;;03;16329;;;1043;;1090;Europe/Bucharest;2012-06-12;Romania;45.45, 25.23333
679417;Dieci;Dieci;Deakfalva,Decs,Decse,Deákfalva,Diakfalva,Dieci,Diecs,Diákfalva,Diécs,Décs,Décse;P;PPLA2;RO;Romania;;02;10701;;;1725;;175;Europe/Bucharest;2012-06-12;Romania;46.31667, 22.25
679604;Dealu Morii;Dealu Morii;Dealu Morii;P;PPLA2;RO;Romania;;04;22237;;;2970;;265;Europe/Bucharest;2012-06-12;Romania;46.31667, 27.23333
679824;Dagâţa;Dagata;Dagata,Dagita,Dagâţa,Dagîţa;P;PPLA2;RO;Romania;;23;96717;;;0;;196;Europe/Bucharest;2012-06-12;Romania;46.93333, 27.18333
679951;Cupşeni;Cupseni;;P;PPLA2;RO;Romania;;25;107920;;;3727;;488;Europe/Bucharest;2012-06-12;Romania;47.55, 23.93333
680198;Crişcior;Criscior;Criscior,Cristior,Crişcior,Criştior;P;PPLA2;RO;Romania;;21;87362;;;4232;;336;Europe/Bucharest;2012-06-12;Romania;46.11667, 22.86667
680378;Crăciunei;Craciunei;;P;PPL;RO;Romania;;29;128472;;;1050;;117;Europe/Bucharest;2013-04-21;Romania;44.14575, 24.66309
680636;Cosâmbeşti;Cosambesti;Cosambesti,Cosâmbeşti;P;PPLA2;RO;Romania;;22;93236;;;0;;23;Europe/Bucharest;2012-06-12;Romania;44.55929, 27.43441
681313;Clocotici;Clocotici;;P;PPL;RO;Romania;;12;53167;;;1013;;249;Europe/Bucharest;2013-04-21;Romania;45.24495, 21.83467
681327;Clinceni;Clinceni;Clinceni;P;PPLA2;RO;Romania;;43;102035;;;4995;;84;Europe/Bucharest;2012-06-12;Romania;44.37333, 25.95472
681444;Ciulniţa;Ciulnita;;P;PPLA2;RO;Romania;;22;93156;;;2529;;52;Europe/Bucharest;2012-06-12;Romania;44.53333, 27.35
681569;Cârlibaba;Carlibaba;Carlibaba,Cirlibaba,Cirlibaba Veche,Cârlibaba,Cîrlibaba,Cîrlibaba Veche;P;PPLA2;RO;Romania;;34;147713;;;1965;;1134;Europe/Bucharest;2012-06-12;Romania;47.58333, 25.13333
681971;Ciacova;Ciacova;Ciacova,Csak,Csák,Tschakowa;P;PPLA2;RO;Romania;;36;156357;;;7205;;79;Europe/Bucharest;2012-06-12;Romania;45.50806, 21.12861
682085;Chiochiş;Chiochis;Chiochis,Chiochiş,Kekes;P;PPLA2;RO;Romania;;06;33015;;;3520;;339;Europe/Bucharest;2012-06-12;Romania;46.98333, 24.18333
682193;Chereluș;Cherelus;;P;PPL;RO;Romania;;02;12242;;;1032;;99;Europe/Bucharest;2013-04-21;Romania;46.4686, 21.70706
682280;Ceru-Băcăinţi;Ceru-Bacainti;Ceru-Bacainti,Ceru-Băcăinţi,Cerul-Bacainti,Cerul-Băcăinţi;P;PPLA2;RO;Romania;;01;3841;;;367;;520;Europe/Bucharest;2012-06-12;Romania;45.98333, 23.25
682287;Certeju de Sus;Certeju de Sus;Certeju de Sus,Certejul-de Sus,Felsocsertes,Felsőcsertés;P;PPLA2;RO;Romania;;21;89240;;;3422;;279;Europe/Bucharest;2014-06-04;Romania;45.96667, 22.96667
682321;Cernavodă;Cernavoda;Bogazkoey,Boğazköy,Cernavoda,Cernavodă,Cherna voda,Chernavoda,Chernavode,Chernavodeh,Opstina Cernavoda,Opština Cernavodã,Tcherna Voda,cherunavuoda,chrnwda,qie er na wo de,tshrnafwda,Черна вода,Чернавода,Чернаводе,Чернаводэ,Չերնավոդե,تشرنافودا,چرنودا,チェルナヴォダ,切爾納沃德;P;PPLA2;RO;Romania;;14;60776;;;18502;;15;Europe/Bucharest;2014-10-04;Romania;44.33957, 28.03273
682350;Cermei;Cermei;Cermei,Cermeiu;P;PPLA2;RO;Romania;;02;10373;;;2811;;105;Europe/Bucharest;2012-06-12;Romania;46.55, 21.85
682417;Cepari;Cepari;;P;PPL;RO;Romania;;29;126166;;;1162;;153;Europe/Bucharest;2013-04-21;Romania;44.49733, 24.17122
682469;Ceatalchioi;Ceatalchioi;Ceatal,Ceatalchioi,Cetalchioi,Chatal,Pichet Ceatal;P;PPLA2;RO;Romania;;37;160047;;;744;;-1;Europe/Bucharest;2012-06-12;Romania;45.28333, 28.78333
682632;Cartojani;Cartojani;;P;PPL;RO;Romania;;42;104831;;;3810;;117;Europe/Bucharest;2013-04-21;Romania;44.43221, 25.48994
682716;Caraşova;Carasova;Carasova,Caraşova,Crasova,Craşova;P;PPLA2;RO;Romania;;12;51804;;;3153;;281;Europe/Bucharest;2012-06-12;Romania;45.19861, 21.87
683092;Căbeşti;Cabesti;Cabesti,Căbeşti;P;PPLA2;RO;Romania;;05;28077;;;2043;;209;Europe/Bucharest;2012-06-12;Romania;46.76667, 22.36667
683489;Buda;Buda;;P;PPL;RO;Romania;;04;21506;;;2060;;212;Europe/Bucharest;2013-04-21;Romania;46.67111, 26.71953
683614;Brusturi;Brusturi;;P;PPLA2;RO;Romania;;05;27757;;;4295;;157;Europe/Bucharest;2012-06-12;Romania;47.15, 22.25
683719;Brestovăț;Brestovat;Aga,Brestovat,Brestovăţ,Brestowatz,Bresztovacz;P;PPLA2;RO;Romania;;36;156151;;;310;;131;Europe/Bucharest;2013-04-21;Romania;45.87342, 21.68201
683884;Brăneşti;Branesti;Branesti,Branestii,Brăneşti,Brăneştii;P;PPLA2;RO;Romania;;16;66009;;;9094;;360;Europe/Bucharest;2012-06-12;Romania;45.03333, 25.41667
684308;Boiu Mare;Boiu Mare;Boiu Mare,Boiul-Mare;P;PPLA2;RO;Romania;;25;107430;;;1254;;419;Europe/Bucharest;2012-06-12;Romania;47.4, 23.58333
684490;Bocşa;Bocsa;Bocsa,Bocsa Montana,Bocsa Romina,Bocsa-Romaana,Bocsa-Romana,Bocşa,Bocşa Montană,Bocşa Romînă,Bocşa-Româană,Bocşa-Română,Bogsan,Bogsán,Boksa Romana,Boksan,Boksanbanya,Bokschan,Boksán,Boksánbánya,Bokša Romana,Deutsch-Bogschan,Deutsch-Bokschan,Nemet-Bogsan,Nemet-Bogschan,Nemet-Boksan,Német-Bogschán,Német-Bogsán,Német-Boksán,Varkboksan,Vassafalva,Várkboksán,Wallachisch-Bokschan,Werk-Bogschan;P;PPLA2;RO;Romania;;12;50969;;;16349;;159;Europe/Bucharest;2012-06-12;Romania;45.37333, 21.70917
684649;Bistriţa Bârgăului;Bistrita Bargaului;Bargaului,Bistrita Barsaului,Bistrita Birgaului,Bistrita-Bargaului,Bistriţa Bîrgăului,Bistriţa Bărsăului,Bistriţa-Bârgăului;P;PPLA2;RO;Romania;;06;32633;;;0;;569;Europe/Bucharest;2012-06-12;Romania;47.21667, 24.76667
685481;Band;Band;Band,Bandu de Cimpie,Bandu de Cîmpie,Mezoband,Mezöbànd;P;PPLA2;RO;Romania;;27;115389;;;7599;;358;Europe/Bucharest;2012-06-12;Romania;46.58333, 24.38333
685483;Bancu;Bancu;Bancu,Bancul,Bankfalva,Csik Bankfolva;P;PPL;RO;Romania;;20;83981;;;1347;;715;Europe/Bucharest;2013-04-21;Romania;46.30291, 25.94422
685714;Balaciu;Balaciu;Balaciu de Sus;P;PPLA2;RO;Romania;;22;92907;;;1069;;38;Europe/Bucharest;2015-12-07;Romania;44.63333, 26.88333
685823;Baia Sprie;Baia Sprie;Baia Sprie,Civitas in medio monte,Felsobanya,Felsőbánya,Mittelstadt;P;PPLA2;RO;Romania;;25;106684;;;16746;;350;Europe/Bucharest;2012-06-12;Romania;47.66189, 23.69215
686008;Axente Sever;Axente Sever;Asszonyfalva,Axente Sever,Fraua,Frina,Frâua,Frîna;P;PPLA2;RO;Romania;;33;144116;;;3960;;283;Europe/Bucharest;2019-09-12;Romania;46.1, 24.21667
686059;Atid;Atid;Atid,Eted;P;PPLA2;RO;Romania;;20;83785;;;2797;;442;Europe/Bucharest;2012-06-12;Romania;46.45, 25.05
686076;Aştileu;Astileu;Astilau,Astileu,Aştileu,Aştilău;P;PPLA2;RO;Romania;;05;26742;;;3728;;229;Europe/Bucharest;2012-06-12;Romania;47.03333, 22.38333
686131;Aroneanu;Aroneanu;Aroneanu;P;PPLA2;RO;Romania;;23;95747;;;2916;;115;Europe/Bucharest;2012-06-12;Romania;47.2, 27.6
686173;Ariceștii Zeletin;Aricestii Zeletin;Aricesti,Aricești;P;PPLA2;RO;Romania;;30;132137;;;982;;294;Europe/Bucharest;2015-12-19;Romania;45.22221, 26.17957
686317;Aninoasa;Aninoasa;;P;PPLA2;RO;Romania;;16;65379;;;5907;;307;Europe/Bucharest;2012-06-12;Romania;44.96667, 25.43333
686423;Aluniş;Alunis;Alunis,Aluniş;P;PPLA2;RO;Romania;;30;131988;;;3677;;410;Europe/Bucharest;2012-06-12;Romania;45.2, 25.86667
686507;Aleşd;Alesd;Alesd,Aleşd;P;PPLA2;RO;Romania;;05;26699;;;10264;;255;Europe/Bucharest;2012-06-12;Romania;47.06667, 22.41667
686571;Albeni;Albeni;Albeni;P;PPLA2;RO;Romania;;19;78472;;;2820;;257;Europe/Bucharest;2012-06-12;Romania;45.03333, 23.6
686682;Adășeni;Adaseni;Adaseni,Adasenii,Adăşeni,Adăşenii;P;PPLA2;RO;Romania;;07;40035;;;1167;;188;Europe/Bucharest;2013-04-21;Romania;48.0692, 26.93789
6930430;Mârșa;Marsa;Marsa,Mirsa;P;PPL;RO;Romania;;33;144054;;;3220;;382;Europe/Bucharest;2013-04-21;Romania;45.70002, 24.37046
6945426;Paşcani;Pascani;;P;PPLA2;RO;Romania;;23;95391;;;45000;230;242;Europe/Bucharest;2012-06-12;Romania;47.2469, 26.72291
8063518;Crișan;Crisan;;P;PPLA2;RO;Romania;;37;160261;;;469;;2;Europe/Bucharest;2013-04-21;Romania;45.17462, 29.38598
663813;Valea Crişului;Valea Crisului;Korospatak,Köröspatak,Valea Crisului,Valea Crişului;P;PPLA2;RO;Romania;;15;64906;;;3405;;613;Europe/Bucharest;2012-06-12;Romania;45.91667, 25.76667
664002;Vadu Moţilor;Vadu Motilor;Sacatura,Secatura,Secătura,Săcătura,Vadu Motilor,Vadu Moţilor;P;PPLA2;RO;Romania;;01;8229;;;1523;;705;Europe/Bucharest;2012-06-12;Romania;46.4, 22.96667
664041;Văcăreşti;Vacaresti;Vacaresti,Văcăreşti;P;PPLA2;RO;Romania;;16;69250;;;7812;;236;Europe/Bucharest;2012-06-12;Romania;44.85, 25.48333
664505;Tuluceşti;Tulucesti;Tulucesti,Tuluceşti;P;PPLA2;RO;Romania;;18;77331;;;7503;;71;Europe/Bucharest;2012-06-12;Romania;45.56667, 28.03333
664534;Ţuglui;Tuglui;Tuglui,Ţuglui;P;PPLA2;RO;Romania;;17;74509;;;2969;;62;Europe/Bucharest;2012-06-12;Romania;44.18333, 23.81667
664666;Traian Vuia;Traian Vuia;Bujor,Traian Vuia;P;PPLA2;RO;Romania;;36;159071;;;2215;;146;Europe/Bucharest;2012-06-12;Romania;45.8, 22.06667
664677;Traian;Traian;Traian,Trajan;P;PPLA2;RO;Romania;;04;25861;;;4662;;205;Europe/Bucharest;2012-06-12;Romania;46.63333, 27.03333
665089;Timişeşti;Timisesti;Timisesti,Timişeşti;P;PPLA2;RO;Romania;;28;124661;;;4004;;277;Europe/Bucharest;2012-06-12;Romania;47.23333, 26.55
665225;Terpeziţa;Terpezita;Terezita,Tereziţa,Terpezita,Terpeziţa;P;PPLA2;RO;Romania;;17;74359;;;1952;;131;Europe/Bucharest;2012-06-12;Romania;44.29191, 23.50559
665476;Tășad;Tasad;;P;PPL;RO;Romania;;05;29341;;;1267;;308;Europe/Bucharest;2013-04-21;Romania;46.93773, 22.12516
665762;Suplacu de Barcău;Suplacu de Barcau;Suplac,Suplac-de-Barcau,Suplac-de-Barcău,Suplacu de Barcau,Suplacu de Barcău,Suplacul-de-Barcau,Suplacul-de-Barcău;P;PPLA2;RO;Romania;;05;31262;;;2791;;169;Europe/Bucharest;2013-04-21;Romania;47.25729, 22.53195
666204;Steierdorf;Steierdorf;Steierdorf,Steierdorfanina;P;PPLX;RO;Romania;;12;50889;;;3624;;631;Europe/Bucharest;2013-04-21;Romania;45.06359, 21.85216
666217;Ştefăneşti-Sat;Stefanesti-Sat;;P;PPL;RO;Romania;;07;39168;;;5607;;131;Europe/Bucharest;2016-02-07;Romania;47.78333, 27.18333
666284;Stănişeşti;Stanisesti;Stanisesti,Stănişeşti,Targul Stanisesti,Targul Stănişeşti;P;PPLA2;RO;Romania;;04;25521;;;4684;;239;Europe/Bucharest;2012-06-12;Romania;46.43333, 27.3
666617;Smirna;Smirna;;P;PPL;RO;Romania;;22;93735;;;1228;;36;Europe/Bucharest;2013-04-21;Romania;44.72405, 27.35478
666790;Sita Buzăului;Sita Buzaului;Sita,Sita Buzaului,Sita Buzăului;P;PPLA2;RO;Romania;;15;63688;;;4788;;687;Europe/Bucharest;2012-06-12;Romania;45.65, 26.06667
666954;Sânpetru de Câmpie;Sanpetru de Campie;Sanpetru-de-Campie,Sanpetrul de Campie,Sanpetu de Campie,Sinpetru de Cimpie,Sânpetru-de-Câmpie,Sânpetrul de Câmpie,Sânpetu de Câmpie,Sînpetru de Cîmpie;P;PPLA2;RO;Romania;;27;119527;;;1110;;343;Europe/Bucharest;2013-04-21;Romania;46.71589, 24.26243
667006;Sânmărtin;Sanmartin;Sanmartin,Sinmartin,Sânmărtin,Sînmărtin;P;PPL;RO;Romania;;13;56988;;;1721;;399;Europe/Bucharest;2020-03-08;Romania;46.9, 23.56667
667141;Sâmbăta de Sus;Sambata de Sus;Felsoszombatfalva,Felsőszombatfalva,Sambata-de-Sus,Simbata Rasariteana,Simbata de Sus,Sâmbăta-de-Sus,Sîmbăta Răsăriteană,Sîmbăta de Sus;P;PPLA2;RO;Romania;;09;42464;;;1465;;481;Europe/Bucharest;2014-06-04;Romania;45.76178, 24.82053
667238;Şieu-Măgheruş;Sieu-Magherus;Sieu,Sieu-Magherus,Sieul,Şieu,Şieu-Măgheruş,Şieul;P;PPLA2;RO;Romania;;06;34690;;;3830;;307;Europe/Bucharest;2012-06-12;Romania;47.08333, 24.38333
667388;Șepreuș;Sepreus;Sepreus,Şepreuş;P;PPLA2;RO;Romania;;02;12224;;;2759;;99;Europe/Bucharest;2013-04-21;Romania;46.57125, 21.73417
667437;Seini;Seini;Seini,Szinervaralja,Szinervaraljá,Сеини;P;PPLA2;RO;Romania;;25;108963;;;10382;;140;Europe/Bucharest;2012-06-12;Romania;47.75, 23.28333
667526;Sebeş;Sebes;Muehlbach,Mühlbach,Sebes,Sebesh,Sebeş,Себеш;P;PPLA2;RO;Romania;;01;1874;;;27246;;254;Europe/Bucharest;2019-02-17;Romania;45.95646, 23.571
668214;Salcia;Salcia;;P;PPLA2;RO;Romania;;26;113493;;;3337;;43;Europe/Bucharest;2012-06-12;Romania;44.14083, 22.92778
668382;Ruşii Munţi;Rusii Munti;Marosoroszfalu,Marosoroszfalù,Rusii Munti,Ruşii Munţi;P;PPLA2;RO;Romania;;27;119153;;;2216;;456;Europe/Bucharest;2012-06-12;Romania;46.91667, 24.85
668542;Rucăr;Rucar;;P;PPLA2;RO;Romania;;03;18527;;;6142;;774;Europe/Bucharest;2012-06-12;Romania;45.4, 25.16667
668879;Râmniceni;Ramniceni;Ramniceni,Ramniceni-Bratlanu,Rimniceni,Râmniceni,Râmniceni-Brătlanu,Rîmniceni;P;PPL;RO;Romania;;40;176613;;;1827;;18;Europe/Bucharest;2013-04-21;Romania;45.51322, 27.44843
668913;Rieni;Rieni;Reny,Rieni,Rieny,Rény;P;PPLA2;RO;Romania;;05;30773;;;3125;;238;Europe/Bucharest;2012-06-12;Romania;46.57485, 22.44584
669054;Recea;Recea;Recea,Recea de Sus;P;PPLA2;RO;Romania;;03;18411;;;3229;;167;Europe/Bucharest;2012-06-12;Romania;44.53333, 25.01667
669058;Recaş;Recas;Armag,Recas,Recaş,Rekas,Rekasch,Rékas,Temesrekas,Temesrékas;P;PPLA2;RO;Romania;;36;158314;;;8508;;104;Europe/Bucharest;2012-06-12;Romania;45.79889, 21.50083
669067;Rebra;Rebra;Rebra;P;PPLA2;RO;Romania;;06;34262;;;3028;;423;Europe/Bucharest;2012-06-12;Romania;47.31667, 24.5
669339;Racova;Racova;Racova;P;PPLA2;RO;Romania;;04;24711;;;3488;;238;Europe/Bucharest;2012-06-12;Romania;46.7, 26.75
669499;Puieşti;Puiesti;Puesti,Puesti-Tirg,Puestii Targ,Pueşti,Pueşti-Tîrg,Pueştii Targ,Puiesti,Puieşti;P;PPL;RO;Romania;;38;165470;;;5050;;116;Europe/Bucharest;2016-02-07;Romania;46.41667, 27.5
670484;Plevna;Plevna;;P;PPL;RO;Romania;;11;47006;;;1360;;182;Europe/Bucharest;2013-04-21;Romania;45.37815, 27.0131
670993;Petreşti;Petresti;Petresti,Petreşti;P;PPLA2;RO;Romania;;32;138501;;;1646;;132;Europe/Bucharest;2012-06-12;Romania;47.6, 22.36667
671093;Perșunari;Persunari;Persinarii,Persunari,Perşunari,Tohaneanca Ungureni,Tohăneanca Ungureni;P;PPL;RO;Romania;;30;133688;;;1039;;185;Europe/Bucharest;2013-04-21;Romania;45.05682, 26.44784
671271;Pătârlagele;Patarlagele;Patarlagele,Patirlagele,Pătârlagele,Pătîrlagele;P;PPLA2;RO;Romania;;11;48325;;;2667;;284;Europe/Bucharest;2013-04-21;Romania;45.32081, 26.36134
671475;Palanca;Palanca;Palanca,Palanga;P;PPL;RO;Romania;;42;102794;;;2760;;112;Europe/Bucharest;2013-04-21;Romania;44.47575, 25.72565
671584;Ovidiu;Ovidiu;Canara,Kanara,Oridiu,Ovidiu,Овидиу;P;PPLA2;RO;Romania;;14;60687;;;13257;;22;Europe/Bucharest;2019-08-12;Romania;44.258, 28.56083
671603;Oţelu Roşu;Otelu Rosu;Ferdinand,Gara Ferdinand,Otelu Rosu,Otelul Rosu,Oţelu Roşu,Oţelul Roşu;P;PPLA2;RO;Romania;;12;51207;;;11482;;327;Europe/Bucharest;2012-06-12;Romania;45.53333, 22.36667
671641;Ostra;Ostra;;P;PPLA2;RO;Romania;;34;149655;;;3145;;765;Europe/Bucharest;2012-06-12;Romania;47.4, 25.76667
671644;Oșorhei;Osorhei;Fugyivasarhely,Fugyivásárhely;P;PPLA2;RO;Romania;;05;30274;;;3179;;157;Europe/Bucharest;2015-11-15;Romania;47.03333, 22.05
671721;Oreavu;Oreavu;Daramati,Darimati,Dărâmaţi,Dărîmaţi;P;PPL;RO;Romania;;11;50022;;;2223;;151;Europe/Bucharest;2015-11-20;Romania;45.36826, 27.02301
671866;Oleșești;Olesesti;;P;PPL;RO;Romania;;40;178180;;;1001;;148;Europe/Bucharest;2013-04-21;Romania;45.84781, 27.10097
672016;Ocniţa;Ocnita;;P;PPLA2;RO;Romania;;16;68324;;;4348;;270;Europe/Bucharest;2012-06-12;Romania;44.98333, 25.55
672027;Ocna de Jos;Ocna de Jos;Alsosofalva,Alsòsòfalva,Ocna de Jos;P;PPL;RO;Romania;;20;85341;;;1685;;495;Europe/Bucharest;2013-04-21;Romania;46.52635, 25.12945
672110;Oarda;Oarda;Alsovaradja,Alsóváradja,Oarda de Jos;P;PPL;RO;Romania;;01;1017;;;2241;;219;Europe/Bucharest;2015-11-07;Romania;46.03333, 23.56667
672126;Nuntași;Nuntasi;Duingi,Nuntasi,Nuntaşi;P;PPL;RO;Romania;;14;62020;;;1144;;13;Europe/Bucharest;2013-04-21;Romania;44.53755, 28.6488
672142;Nucet;Nucet;Nucet;P;PPLA2;RO;Romania;;05;26920;;;1500;;392;Europe/Bucharest;2015-11-05;Romania;46.48732, 22.5585
672375;Negreşti;Negresti;Negresti,Negresti Targ,Negresti Tirg,Negreşti,Negreşti Târg,Negreşti Tîrg;P;PPLA2;RO;Romania;;38;161856;;;10043;;119;Europe/Bucharest;2012-06-12;Romania;46.83333, 27.43333
672487;Năvodari;Navodari;Cioara,Navodari,Năvodari;P;PPL;RO;Romania;;35;154139;;;1241;;43;Europe/Bucharest;2013-04-21;Romania;43.74208, 25.0941
672760;Motoşeni;Motoseni;Motoseni,Motoşeni,Ursa,Ursa-Motoseni;P;PPLA2;RO;Romania;;04;23494;;;4007;;234;Europe/Bucharest;2012-06-12;Romania;46.33333, 27.38333
672903;Moldoveni;Moldoveni;;P;PPL;RO;Romania;;35;151736;;;1312;;34;Europe/Bucharest;2013-04-21;Romania;43.77772, 24.72802
672968;Moeciu de Jos;Moeciu de Jos;Al Moecs,Alsomoecs,Alsómoécs,Moeciu de Jos,Moeciul-de Jos;P;PPL;RO;Romania;;09;40198;;;4680;;862;Europe/Bucharest;2014-06-04;Romania;45.48333, 25.31667
673123;Mireşu Mare;Miresu Mare;Miresu Mare,Miresul-Mare,Mireşu Mare,Mireşul-Mare,Nagy-Nyires,Nagy-Nyíres,Nagynyires,Nagynyíres;P;PPLA2;RO;Romania;;25;108268;;;5054;;166;Europe/Bucharest;2012-06-12;Romania;47.5, 23.33333
673566;Merghindeal;Merghindeal;Merghindeal;P;PPLA2;RO;Romania;;33;144964;;;1256;;469;Europe/Bucharest;2012-06-12;Romania;45.96667, 24.73333
673573;Merenii de Jos;Merenii de Jos;Mereni-de-Jos,Merenii de Jos;P;PPL;RO;Romania;;35;153295;;;1939;;76;Europe/Bucharest;2013-04-21;Romania;44.23214, 25.64346
673695;Mătăsari;Matasari;Matasari,Mătăsari;P;PPLA2;RO;Romania;;19;80846;;;5411;;242;Europe/Bucharest;2012-06-12;Romania;44.85, 23.08333
673771;Mărişelu;Mariselu;Mariselu,Mariselul,Mărişelu,Mărişelul;P;PPLA2;RO;Romania;;06;33765;;;2534;;464;Europe/Bucharest;2012-06-12;Romania;47.01667, 24.51667
673814;Margina;Margina;;P;PPLA2;RO;Romania;;36;157585;;;2333;;176;Europe/Bucharest;2018-07-03;Romania;45.85841, 22.26654
673873;Măraşu;Marasu;Marasu,Marasul,Măraşu,Măraşul;P;PPLA2;RO;Romania;;08;43493;;;3453;;4;Europe/Bucharest;2012-06-12;Romania;44.85, 27.96667
673982;Malu Mare;Malu Mare;Malu Mare,Malul Mare;P;PPLA2;RO;Romania;;17;73068;;;4995;;89;Europe/Bucharest;2012-06-12;Romania;44.24182, 23.85321
674146;Măgura;Magura;;P;PPL;RO;Romania;;04;20411;;;3936;;248;Europe/Bucharest;2016-02-07;Romania;46.56667, 26.85
674200;Mădulari;Madulari;Madulari,Madulari-Cernisoara,Madularii-Cernisoara,Mădulari,Mădulari-Cernişoara,Mădularii-Cernişoara;P;PPL;RO;Romania;;39;169039;;;1718;;428;Europe/Bucharest;2016-02-07;Romania;45.03333, 24.0
674318;Lungeşti;Lungesti;;P;PPLA2;RO;Romania;;39;170952;;;3628;;249;Europe/Bucharest;2012-06-12;Romania;44.56667, 24.18333
674365;Lunca Priporului;Lunca Priporului;;P;PPL;RO;Romania;;11;47916;;;1443;;395;Europe/Bucharest;2013-04-21;Romania;45.43909, 26.30869
674498;Luna de Sus;Luna de Sus;Magyarlona,Magyarlóna;P;PPL;RO;Romania;;13;57706;;;2015;;393;Europe/Bucharest;2014-06-04;Romania;46.74313, 23.43539
674581;Lozna;Lozna;Lozna;P;PPLA2;RO;Romania;;31;141884;;;1187;;206;Europe/Bucharest;2012-06-12;Romania;47.31667, 23.46667
674606;Lopătari;Lopatari;Lopatari,Lopătari;P;PPLA2;RO;Romania;;11;47186;;;4385;;462;Europe/Bucharest;2012-06-12;Romania;45.48333, 26.58333
674698;Liteni;Liteni;Liteni,Ulmi-Liteni,Ulmii-Liteni;P;PPL;RO;Romania;;23;95872;;;1366;;128;Europe/Bucharest;2013-04-21;Romania;47.30169, 27.03837
674706;Liţa;Lita;Lita,Liţa;P;PPLA2;RO;Romania;;35;151763;;;3166;;57;Europe/Bucharest;2012-06-12;Romania;43.8, 24.81667
674799;Liebling;Liebling;Lieblig,Liebling;P;PPLA2;RO;Romania;;36;157497;;;3705;;90;Europe/Bucharest;2012-06-12;Romania;45.5775, 21.32167
674967;Lăzărești;Lazaresti;;P;PPL;RO;Romania;;03;18670;;;2067;;454;Europe/Bucharest;2013-12-05;Romania;45.15659, 24.9954
675150;Jugureni;Jugureni;Jugure,Jugureni;P;PPLA2;RO;Romania;;30;133866;;;730;;451;Europe/Bucharest;2012-06-12;Romania;45.1, 26.45
675258;Jichişu de Jos;Jichisu de Jos;Jichisu de Jos,Jichisul-de-Jos,Jichişu de Jos,Jichişul-de-Jos;P;PPL;RO;Romania;;13;55106;;;1305;;332;Europe/Bucharest;2016-02-07;Romania;47.11667, 23.8
675604;Ineu;Ineu;;P;PPLA2;RO;Romania;;05;29724;;;4007;;156;Europe/Bucharest;2012-06-12;Romania;47.08333, 22.11667
675670;Ilia;Ilia;Ilia;P;PPLA2;RO;Romania;;21;89856;;;3967;;171;Europe/Bucharest;2012-06-12;Romania;45.93333, 22.65
675725;Iernuțeni;Iernuteni;Iernuteni,Iernuţeni,Radnotfaja,Radnòtfàja;P;PPLX;RO;Romania;;27;114809;;;1373;;361;Europe/Bucharest;2013-04-21;Romania;46.76387, 24.71919
675753;Icușeni;Icuseni;;P;PPL;RO;Romania;;07;39872;;;1369;;330;Europe/Bucharest;2013-04-21;Romania;47.59269, 26.59605
675791;Iazu Nou;Iazu Nou;Iazu Nou;P;PPL;RO;Romania;;23;99370;;;1190;;62;Europe/Bucharest;2023-03-23;Romania;47.48272, 27.20913
675918;Hunedoara;Hunedoara;Hunedoara,Khunedoara,Vajdahunyad,Хунедоара,חונדוארה;P;PPLA;RO;Romania;;21;86810;;;69136;;236;Europe/Bucharest;2016-02-07;Romania;45.75, 22.9
676335;Hăneşti;Hanesti;Hanescii,Hanesti,Hânescii,Hăneşti;P;PPLA2;RO;Romania;;07;37618;;;2339;;75;Europe/Bucharest;2012-06-12;Romania;47.91667, 26.98333
676414;Gvardinița;Gvardinita;Gvardenita,Gvardeniţa,Gvardinita,Gvardiniţa;P;PPL;RO;Romania;;26;110535;;;1711;;228;Europe/Bucharest;2013-04-21;Romania;44.39505, 23.14635
